host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,minimum_maximum_nights,availability_30,availability_365,number_of_reviews,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_private_rooms
2016-05-28,"Bath, Netherlands",,,,f,1.0,t,t,Horfield,51.5,-2.5902533,Private room,2.0,1.0,1 shared bath,1.0,1.0,4.0,30.0,4.0,30.0,11.0,11.0,0.0,f,1.0,1.0
2017-10-01,"Leeds, United Kingdom",within an hour,100%,100%,f,194.0,t,t,Central,51.46106815382471,-2.590934081567376,Entire home/apt,6.0,1.0,1 bath,2.0,4.0,3.0,365.0,2.0,365.0,10.0,335.0,9.0,t,22.0,0.0
2020-02-11,"England, United Kingdom",within an hour,100%,100%,t,1.0,t,t,Clifton Down,51.4656,-2.61748,Entire home/apt,2.0,1.0,1 bath,0.0,1.0,1.0,1125.0,1.0,1125.0,11.0,90.0,430.0,f,1.0,0.0
2022-01-08,"Bristol, United Kingdom",within an hour,100%,95%,t,20.0,t,t,Southville,51.4417265,-2.5978257,Entire home/apt,10.0,1.0,1 bath,5.0,4.0,7.0,999.0,2.0,999.0,4.0,339.0,0.0,t,13.0,0.0
2019-08-19,,within an hour,100%,100%,t,5.0,t,t,Central,51.4535125,-2.5925094,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,1.0,365.0,2.0,999.0,19.0,212.0,10.0,t,5.0,0.0
2014-06-10,"Bristol, United Kingdom",within an hour,100%,100%,t,39.0,t,f,Windmill Hill,51.43736,-2.58434,Entire home/apt,6.0,3.0,3 baths,3.0,4.0,3.0,1125.0,3.0,999.0,7.0,15.0,34.0,t,20.0,0.0
2021-08-22,,within an hour,100%,98%,t,1.0,t,t,Westbury-on-Trym & Henleaze,51.491939015486366,-2.598593975781464,Private room,2.0,1.0,1 private bath,1.0,1.0,1.0,42.0,1.0,1125.0,21.0,276.0,34.0,f,1.0,1.0
2015-02-15,"Bristol, United Kingdom",within a few hours,100%,0%,f,2.0,t,t,Bedminster,51.43730247255967,-2.608541951352331,Private room,2.0,1.0,1 shared bath,1.0,1.0,1.0,365.0,1.0,365.0,4.0,52.0,0.0,f,1.0,1.0
2024-04-23,,within an hour,80%,73%,f,5.0,t,t,Clifton Down,51.46024778468148,-2.6110895861516177,Private room,2.0,1.0,1 bath,1.0,1.0,1.0,365.0,1.0,365.0,27.0,272.0,2.0,t,5.0,5.0
2017-05-31,"Bristol, United Kingdom",within a few hours,100%,85%,t,2.0,t,t,Southmead,51.5,-2.59338,Private room,1.0,1.0,1 shared bath,1.0,1.0,2.0,15.0,2.0,15.0,25.0,171.0,42.0,f,2.0,2.0
2021-08-21,"Bristol, United Kingdom",within an hour,100%,100%,t,1.0,t,t,Clifton,51.45044,-2.61116,Entire home/apt,7.0,2.5,2.5 baths,3.0,4.0,2.0,1125.0,1.0,1125.0,17.0,311.0,165.0,f,1.0,0.0
2023-01-14,"Bristol, United Kingdom",within an hour,100%,97%,f,1.0,t,f,Westbury-on-Trym & Henleaze,51.4968757,-2.6230918,Private room,3.0,1.0,1 private bath,1.0,2.0,3.0,80.0,1.0,80.0,10.0,70.0,23.0,f,1.0,1.0
2014-08-05,"Bristol, United Kingdom",within an hour,100%,100%,f,1.0,t,t,Ashley,51.467017754824006,-2.577562160580342,Entire home/apt,6.0,1.0,1 bath,3.0,3.0,2.0,40.0,2.0,40.0,21.0,79.0,12.0,f,1.0,0.0
2021-07-04,"Bristol, United Kingdom",within an hour,100%,96%,t,1.0,t,t,Easton,51.46141,-2.55835,Private room,2.0,1.0,1 private bath,1.0,1.0,2.0,14.0,1.0,14.0,20.0,78.0,34.0,f,1.0,1.0
2024-05-30,"Bristol, United Kingdom",within an hour,100%,73%,f,2.0,t,t,Southmead,51.49305684490139,-2.605183012783528,Private room,2.0,1.0,1 shared bath,1.0,1.0,1.0,365.0,1.0,365.0,29.0,103.0,0.0,f,2.0,2.0
2015-09-08,"Bristol, United Kingdom",within a day,100%,0%,f,1.0,t,t,Lockleaze,51.48665,-2.57764,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,7.0,365.0,7.0,365.0,0.0,128.0,0.0,f,1.0,0.0
2024-10-11,,within an hour,99%,86%,t,41.0,t,t,Lockleaze,51.49056,-2.56472,Entire home/apt,8.0,1.0,1 bath,4.0,6.0,1.0,365.0,1.0,365.0,25.0,360.0,0.0,t,1.0,0.0
2022-06-30,,within an hour,100%,100%,f,54.0,t,t,St George West,51.46093422648234,-2.55212373697739,Entire home/apt,4.0,1.0,1 bath,1.0,2.0,1.0,90.0,1.0,1.0,0.0,65.0,0.0,t,32.0,0.0
2015-05-07,"Bristol, United Kingdom",within an hour,100%,100%,t,14.0,t,t,Central,51.45525,-2.59339,Entire home/apt,6.0,1.0,1 bath,2.0,4.0,2.0,1125.0,1.0,1125.0,7.0,248.0,184.0,f,11.0,5.0
2023-04-09,"Bristol, United Kingdom",within a few hours,100%,25%,f,1.0,t,t,Windmill Hill,51.44156,-2.57809,Private room,1.0,1.0,1 bath,1.0,1.0,1.0,365.0,1.0,365.0,30.0,365.0,0.0,f,1.0,1.0
2011-01-24,"Bristol, United Kingdom",within an hour,100%,90%,t,5.0,t,t,Windmill Hill,51.43843,-2.59183,Private room,2.0,1.0,1 shared bath,1.0,1.0,7.0,14.0,7.0,14.0,3.0,19.0,197.0,f,5.0,5.0
2016-02-14,,within a few hours,100%,68%,f,1.0,t,t,Cotham,51.46211,-2.6017,Entire home/apt,4.0,1.0,1 bath,2.0,3.0,2.0,1125.0,1.0,1125.0,5.0,113.0,197.0,f,1.0,0.0
2022-11-30,,within an hour,100%,100%,f,14.0,t,t,Easton,51.45771,-2.5618,Entire home/apt,4.0,1.0,1 bath,2.0,4.0,1.0,365.0,1.0,731.0,13.0,340.0,15.0,t,14.0,0.0
2023-04-24,,within an hour,100%,100%,t,1.0,f,t,Hotwells & Harbourside,51.44957646743295,-2.612339947506784,Entire home/apt,6.0,1.0,1 bath,2.0,4.0,2.0,365.0,2.0,365.0,16.0,298.0,48.0,f,1.0,0.0
2024-02-22,,within an hour,100%,100%,t,3.0,f,t,Southville,51.44432,-2.59282,Entire home/apt,6.0,2.0,2 baths,3.0,6.0,14.0,365.0,1.0,365.0,17.0,272.0,2.0,f,3.0,0.0
2021-08-02,"Bristol, United Kingdom",within an hour,100%,96%,t,1.0,t,t,Southville,51.43980156615966,-2.613343633711338,Private room,1.0,1.0,1 private bath,1.0,1.0,1.0,14.0,1.0,14.0,5.0,49.0,39.0,f,1.0,1.0
2016-01-13,"Bristol, United Kingdom",within a few hours,100%,91%,t,2.0,t,t,Ashley,51.4617637,-2.5870613,Entire home/apt,2.0,1.0,1 bath,0.0,1.0,4.0,365.0,3.0,365.0,7.0,141.0,10.0,f,2.0,0.0
2013-11-25,"Bristol, United Kingdom",,,88%,f,1.0,t,t,Brislington West,51.42912627124275,-2.5512424556311384,Entire home/apt,4.0,2.0,2 baths,2.0,4.0,1.0,1125.0,1.0,1125.0,0.0,236.0,5.0,f,1.0,0.0
2024-03-22,,within an hour,94%,97%,f,4.0,t,t,Clifton,51.4511818,-2.6212197,Entire home/apt,4.0,2.0,2 baths,2.0,0.0,2.0,365.0,2.0,365.0,22.0,341.0,16.0,f,3.0,0.0
2016-05-11,"Bristol, United Kingdom",within an hour,100%,100%,t,1.0,t,t,Clifton,51.45146,-2.6101,Entire home/apt,4.0,1.0,1 bath,1.0,2.0,1.0,15.0,1.0,15.0,11.0,122.0,275.0,f,1.0,0.0
2015-06-09,"Bristol, United Kingdom",within a few hours,100%,92%,t,2.0,t,t,Brislington West,51.44051922429928,-2.559178434312344,Entire home/apt,6.0,1.0,1 bath,3.0,4.0,1.0,365.0,1.0,365.0,0.0,34.0,0.0,t,2.0,0.0
2024-12-09,"Bristol, United Kingdom",a few days or more,38%,0%,f,1.0,f,t,Southmead,51.5,-2.61146,Entire home/apt,7.0,2.0,2 baths,4.0,4.0,1.0,20.0,1.0,20.0,29.0,87.0,0.0,f,1.0,0.0
2024-05-06,,within an hour,100%,99%,f,1.0,t,f,Clifton,51.4512408,-2.6096889,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,1.0,7.0,1.0,7.0,24.0,299.0,44.0,f,1.0,0.0
2013-03-11,"Bristol, United Kingdom",within an hour,100%,94%,t,1.0,t,t,Eastville,51.47241,-2.54857,Private room,2.0,1.5,1.5 baths,1.0,1.0,1.0,21.0,1.0,1125.0,5.0,5.0,55.0,f,1.0,1.0
2014-03-17,"Bristol, United Kingdom",within a few hours,100%,100%,t,1.0,t,t,Bishopsworth,51.42367,-2.61126,Private room,2.0,1.0,1 bath,1.0,1.0,1.0,14.0,1.0,14.0,19.0,120.0,33.0,f,1.0,1.0
2015-09-10,"Bristol, United Kingdom",,,,f,2.0,t,t,Bishopston & Ashley Down,51.47616,-2.58969,Private room,2.0,1.0,1 shared bath,1.0,1.0,2.0,1125.0,2.0,1125.0,18.0,78.0,38.0,f,1.0,1.0
2016-07-12,,within an hour,100%,98%,t,2.0,t,t,Redland,51.47226941687156,-2.5920588030157976,Entire home/apt,4.0,1.0,1 bath,1.0,2.0,2.0,365.0,2.0,1125.0,22.0,320.0,121.0,t,2.0,0.0
2016-07-14,"England, United Kingdom",within an hour,100%,100%,t,5.0,t,t,Horfield,51.49079,-2.58618,Private room,2.0,1.5,1.5 shared baths,1.0,1.0,1.0,1125.0,1.0,1125.0,14.0,276.0,78.0,t,5.0,4.0
2021-03-16,,within a few hours,100%,91%,f,2.0,t,t,Avonmouth & Lawrence Weston,51.49171,-2.64756,Entire home/apt,6.0,1.0,1 bath,3.0,3.0,2.0,365.0,1.0,365.0,21.0,117.0,36.0,f,2.0,0.0
2025-01-21,"Bristol, United Kingdom",within an hour,91%,97%,f,1.0,t,t,Central,51.4468159,-2.5987048,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,1.0,14.0,1.0,14.0,21.0,329.0,5.0,f,1.0,0.0
2016-05-30,"Swindon, United Kingdom",within an hour,100%,100%,t,3.0,t,t,Southmead,51.49982,-2.60564,Entire home/apt,6.0,1.0,1 bath,3.0,6.0,2.0,120.0,2.0,1125.0,12.0,347.0,36.0,t,2.0,0.0
2018-01-09,"Bristol, United Kingdom",within an hour,100%,99%,f,4.0,t,t,Cotham,51.46421,-2.5907,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,1.0,365.0,1.0,365.0,28.0,267.0,41.0,t,4.0,1.0
2016-02-13,"England, United Kingdom",within an hour,100%,93%,t,1.0,t,t,Eastville,51.46453,-2.5483,Private room,1.0,1.0,1 shared bath,1.0,1.0,2.0,1125.0,2.0,1125.0,10.0,116.0,245.0,f,1.0,1.0
2016-03-31,"Bristol, United Kingdom",within an hour,100%,100%,f,210.0,t,t,Clifton,51.4506344,-2.6155948,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,1.0,365.0,1.0,1125.0,0.0,255.0,13.0,t,148.0,3.0
2013-03-22,"Bristol, United Kingdom",within an hour,100%,96%,t,1.0,t,f,Ashley,51.46715,-2.5751,Entire home/apt,4.0,1.0,1 bath,2.0,2.0,2.0,1125.0,2.0,1125.0,24.0,242.0,43.0,f,1.0,0.0
2016-03-31,"Bristol, United Kingdom",within an hour,100%,100%,f,210.0,t,t,Clifton,51.45616,-2.61045,Entire home/apt,4.0,1.0,1 bath,2.0,2.0,1.0,365.0,1.0,365.0,19.0,302.0,5.0,t,148.0,3.0
2021-11-30,"England, United Kingdom",within an hour,100%,100%,,2.0,t,t,Hotwells & Harbourside,51.44888,-2.61627,Entire home/apt,7.0,1.5,1.5 baths,3.0,4.0,1.0,30.0,1.0,30.0,21.0,216.0,52.0,f,1.0,0.0
2017-10-01,"Leeds, United Kingdom",within an hour,100%,100%,f,194.0,t,t,Eastville,51.4738,-2.55048,Entire home/apt,6.0,2.0,2 baths,2.0,5.0,2.0,365.0,2.0,365.0,23.0,78.0,1.0,t,22.0,0.0
2015-12-26,"Bristol, United Kingdom",within a few hours,100%,100%,f,1.0,t,t,Windmill Hill,51.44019,-2.58455,Entire home/apt,4.0,1.0,1 bath,2.0,2.0,2.0,365.0,2.0,365.0,0.0,77.0,16.0,f,1.0,0.0
2014-07-24,"Bristol, United Kingdom",within an hour,100%,94%,f,1.0,t,t,Redland,51.47793,-2.59346,Private room,2.0,1.0,1 private bath,1.0,1.0,1.0,30.0,4.0,30.0,13.0,329.0,387.0,f,1.0,1.0
2018-10-02,"Bristol, United Kingdom",within an hour,100%,30%,f,1.0,t,f,Filwood,51.42522646057204,-2.5918442765388288,Private room,2.0,1.5,1.5 shared baths,1.0,1.0,1.0,30.0,1.0,30.0,13.0,49.0,3.0,f,1.0,1.0
2012-11-29,"Bristol, United Kingdom",within an hour,100%,93%,t,1.0,t,t,Bishopsworth,51.415548530131154,-2.6019554820554136,Entire home/apt,4.0,2.0,2 baths,2.0,3.0,2.0,1125.0,1.0,1125.0,22.0,250.0,26.0,f,1.0,0.0
2015-11-21,"Bristol, United Kingdom",within an hour,100%,100%,t,5.0,t,t,Clifton Down,51.47047,-2.61025,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,1.0,60.0,1.0,60.0,5.0,39.0,94.0,f,4.0,0.0
2015-06-05,"Bristol, United Kingdom",within a few hours,100%,69%,t,2.0,t,t,Bishopston & Ashley Down,51.48658,-2.58688,Private room,2.0,1.0,1 shared bath,1.0,1.0,1.0,4.0,1.0,4.0,9.0,33.0,52.0,f,1.0,1.0
2017-05-14,"Bristol, United Kingdom",,,,f,1.0,t,t,Stoke Bishop,51.47264,-2.63799,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,3.0,60.0,3.0,60.0,24.0,359.0,158.0,f,1.0,0.0
2014-08-05,"Bristol, United Kingdom",within an hour,100%,100%,t,1.0,t,t,Hillfields,51.47996520996094,-2.52,Entire home/apt,6.0,1.0,1 bath,2.0,4.0,3.0,28.0,1.0,1125.0,13.0,49.0,44.0,f,1.0,0.0
2015-08-06,"Bristol, United Kingdom",within an hour,100%,0%,f,1.0,t,f,Redland,51.47752329999999,-2.6063242,Entire home/apt,10.0,2.5,2.5 baths,4.0,5.0,5.0,14.0,5.0,14.0,28.0,268.0,4.0,f,1.0,0.0
2019-01-14,"Bristol, United Kingdom",within an hour,100%,100%,t,60.0,t,t,Clifton Down,51.46812,-2.61046,Entire home/apt,4.0,1.0,1 bath,2.0,2.0,2.0,1125.0,2.0,2.0,21.0,52.0,86.0,t,47.0,0.0
2017-06-15,"England, United Kingdom",within a day,100%,93%,t,3.0,t,t,Southmead,51.5,-2.59835,Private room,1.0,1.5,1.5 shared baths,1.0,1.0,10.0,60.0,10.0,60.0,28.0,255.0,12.0,f,2.0,2.0
2014-08-30,"Bristol, United Kingdom",,,100%,f,2.0,t,t,Bishopston & Ashley Down,51.4796,-2.58267,Private room,2.0,1.5,1.5 shared baths,1.0,3.0,2.0,60.0,2.0,60.0,29.0,89.0,67.0,f,2.0,1.0
2021-12-01,,within an hour,99%,97%,f,46.0,t,t,Central,51.46047,-2.60847,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,1.0,365.0,1.0,999.0,28.0,359.0,4.0,f,30.0,0.0
2019-01-14,"Bristol, United Kingdom",within an hour,100%,100%,t,60.0,t,t,Ashley,51.46686,-2.57694,Entire home/apt,4.0,1.0,1 bath,2.0,2.0,2.0,1125.0,2.0,1125.0,0.0,166.0,82.0,t,47.0,0.0
2017-04-13,"Bristol, United Kingdom",within an hour,99%,97%,f,100.0,t,t,Central,51.44909,-2.59426,Entire home/apt,10.0,4.0,4 baths,5.0,7.0,2.0,365.0,2.0,365.0,8.0,274.0,114.0,f,67.0,0.0
2013-07-17,"Bristol, United Kingdom",,,,f,1.0,t,t,Eastville,51.47542,-2.54833,Private room,2.0,2.0,2 baths,1.0,1.0,1.0,1125.0,1.0,1125.0,29.0,42.0,71.0,f,1.0,1.0
2019-03-27,,within an hour,100%,40%,f,3.0,t,t,Southville,51.441078,-2.612027,Entire home/apt,8.0,1.0,1 bath,3.0,6.0,2.0,1125.0,14.0,1125.0,23.0,358.0,78.0,f,2.0,0.0
2014-08-04,"Bristol, United Kingdom",within a few hours,100%,0%,f,2.0,t,t,Windmill Hill,51.44029,-2.59127,Entire home/apt,4.0,1.0,1 bath,2.0,3.0,28.0,90.0,22.0,90.0,0.0,276.0,10.0,f,2.0,1.0
2022-01-08,"Bristol, United Kingdom",within an hour,100%,95%,t,20.0,t,t,Cotham,51.46347,-2.59405,Entire home/apt,4.0,1.0,1 bath,2.0,2.0,4.0,365.0,2.0,999.0,2.0,141.0,8.0,t,13.0,0.0
2024-10-16,,within an hour,100%,100%,f,4.0,t,t,Central,51.45965,-2.59073,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,2.0,365.0,2.0,365.0,0.0,42.0,2.0,t,4.0,0.0
2019-01-14,"Bristol, United Kingdom",within an hour,100%,100%,t,60.0,t,t,Clifton Down,51.46888,-2.61109,Entire home/apt,4.0,2.5,2.5 baths,2.0,2.0,2.0,1125.0,2.0,2.0,28.0,59.0,81.0,t,47.0,0.0
2023-05-05,,within an hour,100%,100%,f,2.0,t,t,Southville,51.44343,-2.60434,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,2.0,1125.0,2.0,1125.0,0.0,189.0,26.0,t,2.0,0.0
2023-04-29,"Basingstoke, United Kingdom",within a few hours,90%,80%,t,1.0,t,f,St George West,51.46487,-2.54404,Private room,2.0,1.0,1 private bath,1.0,1.0,1.0,40.0,1.0,40.0,30.0,176.0,8.0,f,1.0,1.0
2022-05-29,,within an hour,100%,100%,f,1.0,t,t,Avonmouth & Lawrence Weston,51.5,-2.6553439773388283,Private room,2.0,1.0,1 private bath,1.0,1.0,1.0,365.0,1.0,365.0,29.0,364.0,1.0,f,1.0,1.0
2020-01-29,"Telford, United Kingdom",within an hour,100%,98%,f,48.0,t,t,Windmill Hill,51.4416,-2.57609,Entire home/apt,8.0,1.0,1 bath,3.0,6.0,3.0,1125.0,2.0,1125.0,26.0,212.0,5.0,f,2.0,0.0
2015-10-07,"Bristol, United Kingdom",within an hour,100%,63%,f,2.0,t,t,Lawrence Hill,51.45993434095111,-2.5778878480196,Private room,2.0,1.0,1 private bath,1.0,1.0,1.0,365.0,1.0,365.0,21.0,260.0,16.0,f,1.0,1.0
2017-10-01,"Leeds, United Kingdom",within an hour,100%,100%,f,194.0,t,t,Central,51.46288,-2.59046,Entire home/apt,6.0,1.0,1 bath,2.0,4.0,2.0,365.0,2.0,365.0,25.0,350.0,0.0,t,22.0,0.0
2020-11-29,"England, United Kingdom",within an hour,100%,94%,t,3.0,t,t,Ashley,51.47043,-2.58311,Private room,2.0,1.0,1 private bath,1.0,1.0,10.0,730.0,14.0,730.0,12.0,319.0,20.0,f,3.0,3.0
2021-03-17,,within an hour,100%,94%,f,7.0,t,t,Bishopston & Ashley Down,51.47717,-2.58144,Entire home/apt,4.0,2.0,2 baths,2.0,2.0,3.0,365.0,3.0,365.0,19.0,231.0,26.0,f,1.0,0.0
2021-10-18,,within an hour,100%,97%,t,3.0,t,t,Hotwells & Harbourside,51.44985,-2.61007,Private room,2.0,1.0,1 private bath,1.0,1.0,1.0,30.0,1.0,30.0,0.0,122.0,132.0,f,1.0,1.0
2023-07-04,"Bristol, United Kingdom",within an hour,99%,100%,f,3.0,t,t,Ashley,51.46379274618519,-2.586497685180662,Entire home/apt,4.0,1.0,1 bath,1.0,1.0,1.0,365.0,1.0,365.0,22.0,307.0,27.0,t,3.0,0.0
2016-03-31,"Bristol, United Kingdom",within an hour,100%,100%,f,210.0,t,t,Easton,51.4660758972168,-2.563030958175659,Entire home/apt,4.0,1.0,1 bath,1.0,1.0,1.0,365.0,1.0,365.0,12.0,339.0,10.0,f,148.0,3.0
2017-08-11,"Bristol, United Kingdom",within an hour,100%,92%,f,37.0,t,t,Hotwells & Harbourside,51.45501,-2.60415,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,2.0,365.0,1.0,999.0,0.0,0.0,5.0,t,25.0,0.0
2016-06-06,"Bristol, United Kingdom",,,,f,20.0,t,t,Ashley,51.47049,-2.57255,Private room,1.0,1.0,1 shared bath,1.0,1.0,2.0,1125.0,2.0,1125.0,0.0,5.0,59.0,f,14.0,4.0
2021-07-03,"Cheltenham, United Kingdom",within an hour,83%,100%,f,15.0,t,t,Ashley,51.4600552,-2.5852053,Entire home/apt,4.0,1.0,1 bath,2.0,2.0,1.0,365.0,2.0,365.0,15.0,327.0,4.0,t,15.0,0.0
2016-03-25,"Bristol, United Kingdom",,,33%,f,1.0,t,t,Bedminster,51.43887,-2.60194,Private room,2.0,2.0,2 shared baths,1.0,1.0,1.0,365.0,1.0,365.0,0.0,187.0,1.0,f,1.0,1.0
2021-01-03,,within an hour,90%,99%,f,3.0,t,t,Eastville,51.47488,-2.5474,Entire home/apt,10.0,1.0,1 bath,3.0,7.0,2.0,1125.0,2.0,1125.0,15.0,207.0,2.0,t,3.0,0.0
2017-08-11,"Bristol, United Kingdom",within an hour,100%,92%,f,37.0,t,t,Central,51.4547779,-2.6029008,Entire home/apt,4.0,2.0,2 baths,2.0,2.0,3.0,365.0,3.0,365.0,28.0,156.0,1.0,f,25.0,0.0
2016-02-03,"Bristol, United Kingdom",within a few hours,100%,99%,f,6.0,t,t,Eastville,51.47501,-2.55967,Private room,1.0,3.0,3 shared baths,1.0,1.0,3.0,1125.0,3.0,1125.0,17.0,77.0,49.0,f,6.0,6.0
2025-01-19,"Bristol, United Kingdom",within an hour,100%,100%,f,3.0,t,t,Central,51.4533782,-2.5945799,Entire home/apt,6.0,2.0,2 baths,3.0,0.0,1.0,365.0,1.0,365.0,19.0,203.0,1.0,t,3.0,0.0
2022-04-04,"Bristol, United Kingdom",within an hour,100%,100%,f,19.0,t,t,Bishopston & Ashley Down,51.4794,-2.5827,Entire home/apt,7.0,1.0,1 bath,3.0,5.0,2.0,1125.0,1.0,1125.0,21.0,48.0,0.0,t,14.0,0.0
2016-03-31,"Bristol, United Kingdom",within an hour,100%,100%,f,210.0,t,t,Clifton,51.4564837,-2.6185424,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,1.0,365.0,1.0,1125.0,0.0,291.0,7.0,t,148.0,3.0
2022-01-18,,within an hour,100%,99%,t,9.0,t,t,Southville,51.44109,-2.60064,Private room,3.0,1.0,1 private bath,1.0,2.0,1.0,365.0,1.0,365.0,16.0,272.0,5.0,t,9.0,5.0
2016-03-09,"London, United Kingdom",,,100%,f,1.0,t,t,Bishopsworth,51.42463,-2.61156,Private room,1.0,1.0,1 shared bath,1.0,1.0,2.0,7.0,2.0,7.0,28.0,88.0,17.0,f,1.0,1.0
2019-07-17,"Bristol, United Kingdom",within a few hours,100%,89%,t,1.0,t,t,Redland,51.47614,-2.59455,Entire home/apt,6.0,1.0,1 bath,3.0,3.0,3.0,730.0,3.0,730.0,12.0,152.0,169.0,f,1.0,0.0
2014-06-23,"Bristol, United Kingdom",within a few hours,100%,57%,f,2.0,t,t,Redland,51.47004,-2.59747,Entire home/apt,1.0,1.0,1 bath,0.0,1.0,30.0,60.0,30.0,60.0,0.0,218.0,44.0,f,2.0,0.0
2021-12-22,,within a few hours,100%,0%,f,2.0,t,t,Frome Vale,51.4882593,-2.5376858,Entire home/apt,7.0,2.0,2 baths,5.0,9.0,28.0,1125.0,7.0,1125.0,1.0,61.0,2.0,f,2.0,0.0
2021-11-12,"Bristol, United Kingdom",within an hour,100%,94%,t,3.0,t,t,Clifton Down,51.46258,-2.60961,Entire home/apt,5.0,1.0,1 bath,2.0,3.0,3.0,27.0,2.0,1125.0,30.0,135.0,17.0,f,3.0,0.0
2024-07-31,"Bristol, United Kingdom",within an hour,100%,83%,f,6.0,t,t,Horfield,51.4953,-2.57588,Private room,2.0,1.0,1 private bath,1.0,1.0,1.0,1125.0,1.0,1125.0,21.0,149.0,13.0,f,6.0,6.0
2012-12-11,"Bristol, United Kingdom",within an hour,100%,50%,f,1.0,t,t,Easton,51.46291,-2.56309,Private room,2.0,0.5,Shared half-bath,1.0,1.0,20.0,60.0,20.0,60.0,2.0,48.0,15.0,f,1.0,1.0
2014-12-12,"Bristol, United Kingdom",within a few hours,100%,94%,t,2.0,t,t,Eastville,51.47864,-2.53826,Entire home/apt,6.0,2.0,2 baths,3.0,3.0,3.0,1125.0,3.0,1125.0,14.0,240.0,14.0,f,2.0,0.0
2019-01-14,"Bristol, United Kingdom",within an hour,100%,100%,t,60.0,t,t,Ashley,51.46729,-2.5773,Entire home/apt,4.0,1.0,1 bath,2.0,2.0,2.0,1125.0,2.0,1125.0,0.0,166.0,90.0,t,47.0,0.0
2015-12-18,"Bristol, United Kingdom",within an hour,100%,97%,f,33.0,t,t,Cotham,51.468357404053634,-2.60483827242478,Entire home/apt,3.0,1.0,1 bath,1.0,4.0,3.0,365.0,3.0,365.0,7.0,149.0,2.0,t,26.0,0.0
2017-04-13,"Bristol, United Kingdom",within an hour,99%,97%,f,100.0,t,t,Cotham,51.46292,-2.60121,Entire home/apt,6.0,2.0,2 baths,2.0,4.0,1.0,1125.0,2.0,1125.0,11.0,346.0,7.0,f,67.0,0.0
2021-07-03,"Cheltenham, United Kingdom",within an hour,83%,100%,f,15.0,t,t,Ashley,51.46004199999999,-2.5852033,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,1.0,28.0,2.0,28.0,28.0,356.0,6.0,t,15.0,0.0
2020-07-03,,within an hour,100%,83%,f,1.0,t,t,Ashley,51.46308,-2.58612,Entire home/apt,4.0,1.0,1 bath,1.0,2.0,2.0,1125.0,2.0,1125.0,17.0,239.0,2.0,f,1.0,0.0
2015-06-06,"Bristol, United Kingdom",within an hour,100%,100%,t,3.0,t,t,Easton,51.46077,-2.56024,Private room,2.0,1.5,1.5 shared baths,1.0,1.0,2.0,28.0,1.0,1125.0,12.0,189.0,281.0,t,3.0,1.0
2022-07-11,"Bath, United Kingdom",within an hour,100%,100%,f,3.0,t,t,Clifton,51.456642,-2.609925,Entire home/apt,8.0,4.0,4 baths,4.0,4.0,2.0,1125.0,2.0,1125.0,10.0,216.0,30.0,t,1.0,0.0
2016-04-02,"Bristol, United Kingdom",within an hour,100%,100%,f,2.0,t,t,Central,51.45497,-2.59649,Entire home/apt,4.0,1.0,1 bath,2.0,2.0,1.0,365.0,1.0,365.0,21.0,315.0,452.87,t,2.0,0.0
2021-04-05,"England, United Kingdom",within a few hours,100%,95%,t,1.0,t,t,Stoke Bishop,51.4804372,-2.6420217,Private room,3.0,1.0,1 private bath,1.0,2.0,1.0,365.0,1.0,365.0,8.0,117.0,15.0,f,1.0,1.0
2021-11-12,"Bristol, United Kingdom",within an hour,100%,94%,t,3.0,t,t,Clifton Down,51.46258,-2.60961,Entire home/apt,5.0,1.0,1 bath,2.0,4.0,2.0,27.0,2.0,1125.0,29.0,134.0,29.0,f,3.0,0.0
2017-10-01,"Leeds, United Kingdom",within an hour,100%,100%,f,194.0,t,t,Eastville,51.47271600895715,-2.5485472298617964,Entire home/apt,11.0,2.0,2 baths,4.0,8.0,2.0,365.0,2.0,365.0,26.0,156.0,2.0,t,22.0,0.0
2021-12-01,,within an hour,99%,97%,f,46.0,t,t,Hotwells & Harbourside,51.45522,-2.60525,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,1.0,365.0,2.0,999.0,7.0,317.0,4.0,f,30.0,0.0
